m,effs
3845.0,0.8667948771962164
3850.0,0.8667976792502238
3855.0,0.8668004681738957
3860.0,0.8668032440430014
3865.0,0.8668060069327911
3870.0,0.8668087569179997
3875.0,0.8668114940728512
3880.0,0.8668142184710625
3885.0,0.8668169301858477
3890.0,0.8668196292899217
3895.0,0.8668223158555045
3900.0,0.8668249899543249
3905.0,0.8668276516576241
3910.0,0.8668303010361603
3915.0,0.8668329381602118
3920.0,0.8668355630995811
3925.0,0.8668381759235982
3930.0,0.8668407767011251
3935.0,0.8668433655005587
3940.0,0.8668459423898348
3945.0,0.8668485074364316
3950.0,0.8668510607073732
3955.0,0.8668536022692334
3960.0,0.866856132188139
3965.0,0.8668586505297731
3970.0,0.866861157359379
3975.0,0.8668636527417631
3980.0,0.8668661367412989
3985.0,0.8668686094219297
3990.0,0.8668710708471723
3995.0,0.8668735210801203
4000.0,0.866875960183447
4005.0,0.8668783882194093
4010.0,0.8668808052498502
4015.0,0.8668832113362026
4020.0,0.8668856065394919
4025.0,0.8668879909203394
4030.0,0.8668903645389656
4035.0,0.866892727455193
4040.0,0.8668950797284488
4045.0,0.8668974214177688
4050.0,0.8668997525817997
4055.0,0.8669020732788023
4060.0,0.8669043835666544
4065.0,0.8669066835028538
4070.0,0.8669089731445209
4075.0,0.8669112525484021
4080.0,0.8669135217708719
4085.0,0.8669157808679365
4090.0,0.8669180298952361
4095.0,0.8669202689080479
4100.0,0.8669224979612883
4105.0,0.8669247171095167
4110.0,0.8669269264069371
4115.0,0.8669291259074013
4120.0,0.8669313156644117
4125.0,0.8669334957311233
4130.0,0.8669356661603471
4135.0,0.866937827004552
4140.0,0.8669399783158679
4145.0,0.8669421201460877
4150.0,0.8669442525466705
4155.0,0.8669463755687433
4160.0,0.8669484892631041
4165.0,0.8669505936802242
4170.0,0.8669526888702502
4175.0,0.8669547748830073
4180.0,0.8669568517680009
4185.0,0.8669589195744191
4190.0,0.8669609783511353
4195.0,0.8669630281467108
4200.0,0.8669650690093961
